Ad,name,anothername,parentPac,level,pac,cpac
441900108000,谢岗镇,谢岗,441900000000,4,441900108000,441900108000
441900109000,东坑镇,东坑,441900000000,4,441900109000,441900109000
441900110000,常平镇,常平,441900000000,4,441900110000,441900110000
441900111000,寮步镇,寮步,441900000000,4,441900111000,441900111000
441900112000,樟木头镇,樟木头,441900000000,4,441900112000,441900112000
441900113000,大朗镇,大朗,441900000000,4,441900113000,441900113000
441900114000,黄江镇,黄江,441900000000,4,441900114000,441900114000
441900115000, 清溪镇,清溪,441900000000,4,441900115000,441900115000
441900116000,塘厦镇,塘厦,441900000000,4,441900116000,441900116000
441900117000,凤岗镇,凤岗,441900000000,4,441900117000,441900117000
441900118000,大岭山镇,大岭山,441900000000,4,441900118000,441900118000
441900119000,长安镇,长安,441900000000,4,441900119000,441900119000
441900121000,虎门镇,虎门,441900000000,4,441900121000,441900121000
441900122000,厚街镇,厚街,441900000000,4,441900122000,441900122000
441900123000,沙田镇,沙田,441900000000,4,441900123000,441900123000
441900124000,道滘镇,道滘,441900000000,4,441900124000,441900124000
441900125000,洪梅镇,洪梅,441900000000,4,441900125000,441900125000
441900126000,麻涌镇,麻涌,441900000000,4,441900126000,441900126000
441900127000,望牛墩镇,望牛墩,441900000000,4,441900127000,441900127000
441900128000,中堂镇,中堂,441900000000,4,441900128000,441900128000
441900129000,高埗镇,高埗,441900000000,4,441900129000,441900129000
441900401000,松山湖,松山湖,441900000000,4,441900401000,441900401000
441900402000,东莞港,东莞港,441900000000,4,441900402000,441900402000
441900403000,东莞生态园,东莞生态园,441900000000,4,441900403000,441900403000
441900404000,东莞滨海湾新区,东莞滨海湾,441900000000,4,441900404000,441900404000
442000001000,石岐街道,石岐,442000000000,4,442000001000,442000001000
442000002000,东区街道,东区,442000000000,4,442000002000,442000002000
442000003000,中山港街道,中山港,442000000000,4,442000003000,442000003000
442000004000,西区街道,西区,442000000000,4,442000004000,442000004000
442000005000,南区街道,南区,442000000000,4,442000005000,442000005000
442000006000,五桂山街道,五桂山,442000000000,4,442000006000,442000006000
442000007000,民众街道,民众,442000000000,4,442000007000,442000007000
442000008000,南朗街道,南朗,442000000000,4,442000008000,442000008000
442000101000,黄圃镇,黄圃,442000000000,4,442000101000,442000101000
442000103000,东凤镇,东凤,442000000000,4,442000103000,442000103000
442000105000,古镇镇,古镇,442000000000,4,442000105000,442000105000
442000106000,沙溪镇,沙溪,442000000000,4,442000106000,442000106000
442000107000,坦洲镇,坦洲,442000000000,4,442000107000,442000107000
442000108000,港口镇,港口,442000000000,4,442000108000,442000108000
442000109000,三角镇,三角,442000000000,4,442000109000,442000109000
442000110000,横栏镇,横栏,442000000000,4,442000110000,442000110000
442000111000,南头镇,南头,442000000000,4,442000111000,442000111000
442000112000,阜沙镇,阜沙,442000000000,4,442000112000,442000112000
442000114000,三乡镇,三乡,442000000000,4,442000114000,442000114000
442000115000,板芙镇,板芙,442000000000,4,442000115000,442000115000
442000116000,大涌镇,大涌,442000000000,4,442000116000,442000116000
442000117000,神湾镇,神湾,442000000000,4,442000117000,442000117000
442000118000,小榄镇,小榄,442000000000,4,442000118000,442000118000
445101000000,市辖区,市辖区,445100000000,4,445101000000,445101000000
445102000000,湘桥区,湘桥,445100000000,4,445102000000,445102000000
445103000000,潮安区,潮安,445100000000,4,445103000000,445103000000
445122000000,饶平县,饶平,445100000000,4,445122000000,445122000000
445201000000,市辖区,市辖区,445200000000,4,445201000000,445201000000
445202000000,榕城区,榕城,445200000000,4,445202000000,445202000000
445203000000,揭东区,揭东,445200000000,4,445203000000,445203000000
445222000000,揭西县,揭西,445200000000,4,445222000000,445222000000
445224000000,惠来县,惠来,445200000000,4,445224000000,445224000000
445281000000,普宁市,普宁,445200000000,4,445281000000,445281000000
445301000000,市辖区,市辖区,445300000000,4,445301000000,445301000000
445302000000,云城区,云城,445300000000,4,445302000000,445302000000
445303000000,云安区,云安,445300000000,4,445303000000,445303000000
445321000000,新兴县,新兴,445300000000,4,445321000000,445321000000
445322000000,郁南县,郁南,445300000000,4,445322000000,445322000000
445381000000,罗定市,罗定,445300000000,4,445381000000,445381000000
450101000000,市辖区,市辖区,450100000000,4,450101000000,450101000000
450102000000,兴宁区,兴宁,450100000000,4,450102000000,450102000000
450103000000,青秀区,青秀,450100000000,4,450103000000,450103000000
450105000000,江南区,江南,450100000000,4,450105000000,450105000000
450107000000,西乡塘区,西乡塘,450100000000,4,450107000000,450107000000
450108000000,良庆区,良庆,450100000000,4,450108000000,450108000000
450109000000,邕宁区,邕宁,450100000000,4,450109000000,450109000000
450110000000,武鸣区,武鸣,450100000000,4,450110000000,450110000000
450123000000,隆安县,隆安,450100000000,4,450123000000,450123000000
450124000000,马山县,马山,450100000000,4,450124000000,450124000000
450125000000,上林县,上林,450100000000,4,450125000000,450125000000
450126000000,宾阳县,宾阳,450100000000,4,450126000000,450126000000
450181000000,横州市,横州,450100000000,4,450181000000,450181000000
450201000000,市辖区,市辖区,450200000000,4,450201000000,450201000000
450202000000,城中区,城中,450200000000,4,450202000000,450202000000
450203000000,鱼峰区,鱼峰,450200000000,4,450203000000,450203000000
450204000000,柳南区,柳南,450200000000,4,450204000000,450204000000
450205000000,柳北区,柳北,450200000000,4,450205000000,450205000000
450206000000,柳江区,柳江,450200000000,4,450206000000,450206000000
450222000000,柳城县,柳城,450200000000,4,450222000000,450222000000
450223000000,鹿寨县,鹿寨,450200000000,4,450223000000,450223000000
450224000000,融安县,融安,450200000000,4,450224000000,450224000000
450225000000,融水苗族自治县,融水,450200000000,4,450225000000,450225000000
450226000000,三江侗族自治县,三江,450200000000,4,450226000000,450226000000
450301000000,市辖区,市辖区,450300000000,4,450301000000,450301000000
450302000000,秀峰区,秀峰,450300000000,4,450302000000,450302000000
450303000000,叠彩区,叠彩,450300000000,4,450303000000,450303000000
450304000000,象山区,象山,450300000000,4,450304000000,450304000000
450305000000,七星区,七星,450300000000,4,450305000000,450305000000
450311000000,雁山区,雁山,450300000000,4,450311000000,450311000000
450312000000,临桂区,临桂,450300000000,4,450312000000,450312000000
450321000000,阳朔县,阳朔,450300000000,4,450321000000,450321000000
450323000000,灵川县,灵川,450300000000,4,450323000000,450323000000
450324000000,全州县,全州,450300000000,4,450324000000,450324000000
450325000000,兴安县,兴安,450300000000,4,450325000000,450325000000
450326000000,永福县,永福,450300000000,4,450326000000,450326000000
450327000000,灌阳县,灌阳,450300000000,4,450327000000,450327000000
450328000000,龙胜各族自治县,龙胜,450300000000,4,450328000000,450328000000
450329000000,资源县,资源,450300000000,4,450329000000,450329000000
450330000000,平乐县,平乐,450300000000,4,450330000000,450330000000
450332000000,恭城瑶族自治县,恭城,450300000000,4,450332000000,450332000000
450381000000,荔浦市,荔浦,450300000000,4,450381000000,450381000000
450401000000,市辖区,市辖区,450400000000,4,450401000000,450401000000
450403000000,万秀区,万秀,450400000000,4,450403000000,450403000000
450405000000,长洲区,长洲,450400000000,4,450405000000,450405000000
450406000000,龙圩区,龙圩,450400000000,4,450406000000,450406000000
450421000000,苍梧县,苍梧,450400000000,4,450421000000,450421000000
450422000000,藤县,藤县,450400000000,4,450422000000,450422000000
450423000000,蒙山县,蒙山,450400000000,4,450423000000,450423000000
450481000000,岑溪市,岑溪,450400000000,4,450481000000,450481000000
450501000000,市辖区,市辖区,450500000000,4,450501000000,450501000000
450502000000,海城区,海城,450500000000,4,450502000000,450502000000
450503000000,银海区,银海,450500000000,4,450503000000,450503000000
450512000000,铁山港区,铁山港,450500000000,4,450512000000,450512000000
450521000000,合浦县,合浦,450500000000,4,450521000000,450521000000
450601000000,市辖区,市辖区,450600000000,4,450601000000,450601000000
450602000000,港口区,港口,450600000000,4,450602000000,450602000000
450603000000,防城区,防城,450600000000,4,450603000000,450603000000
450621000000,上思县,上思,450600000000,4,450621000000,450621000000
450681000000,东兴市,东兴,450600000000,4,450681000000,450681000000
450701000000,市辖区,市辖区,450700000000,4,450701000000,450701000000
450702000000,钦南区,钦南,450700000000,4,450702000000,450702000000
450703000000,钦北区,钦北,450700000000,4,450703000000,450703000000
450721000000,灵山县,灵山,450700000000,4,450721000000,450721000000
450722000000,浦北县,浦北,450700000000,4,450722000000,450722000000
450801000000,市辖区,市辖区,450800000000,4,450801000000,450801000000
450802000000,港北区,港北,450800000000,4,450802000000,450802000000
450803000000,港南区,港南,450800000000,4,450803000000,450803000000
450804000000,覃塘区,覃塘,450800000000,4,450804000000,450804000000
450821000000,平南县,平南,450800000000,4,450821000000,450821000000
450881000000,桂平市,桂平,450800000000,4,450881000000,450881000000
450901000000,市辖区,市辖区,450900000000,4,450901000000,450901000000
450902000000,玉州区,玉州,450900000000,4,450902000000,450902000000
450903000000,福绵区,福绵,450900000000,4,450903000000,450903000000
450921000000,容县,容县,450900000000,4,450921000000,450921000000
450922000000,陆川县,陆川,450900000000,4,450922000000,450922000000
450923000000,博白县,博白,450900000000,4,450923000000,450923000000
450924000000,兴业县,兴业,450900000000,4,450924000000,450924000000
450981000000,北流市,北流,450900000000,4,450981000000,450981000000
451001000000,市辖区,市辖区,451000000000,4,451001000000,451001000000
451002000000,右江区,右江,451000000000,4,451002000000,451002000000
451003000000,田阳区,田阳,451000000000,4,451003000000,451003000000
451022000000,田东县,田东,451000000000,4,451022000000,451022000000
451024000000,德保县,德保,451000000000,4,451024000000,451024000000
451026000000,那坡县,那坡,451000000000,4,451026000000,451026000000
451027000000,凌云县,凌云,451000000000,4,451027000000,451027000000
451028000000,乐业县,乐业,451000000000,4,451028000000,451028000000
451029000000,田林县,田林,451000000000,4,451029000000,451029000000
451030000000,西林县,西林,451000000000,4,451030000000,451030000000
451031000000,隆林各族自治县,隆林,451000000000,4,451031000000,451031000000
451081000000,靖西市,靖西,451000000000,4,451081000000,451081000000
451082000000,平果市,平果,451000000000,4,451082000000,451082000000
451101000000,市辖区,市辖区,451100000000,4,451101000000,451101000000
451102000000,八步区,八步,451100000000,4,451102000000,451102000000
451103000000,平桂区,平桂,451100000000,4,451103000000,451103000000
451121000000,昭平县,昭平,451100000000,4,451121000000,451121000000
451122000000,钟山县,钟山,451100000000,4,451122000000,451122000000
451123000000,富川瑶族自治县,富川,451100000000,4,451123000000,451123000000
451201000000,市辖区,市辖区,451200000000,4,451201000000,451201000000
451202000000,金城江区,金城江,451200000000,4,451202000000,451202000000
451203000000,宜州区,宜州,451200000000,4,451203000000,451203000000
451221000000,南丹县,南丹,451200000000,4,451221000000,451221000000
451222000000,天峨县,天峨,451200000000,4,451222000000,451222000000
451223000000,凤山县,凤山,451200000000,4,451223000000,451223000000
451224000000,东兰县,东兰,451200000000,4,451224000000,451224000000
451225000000,罗城仫佬族自治县,罗城,451200000000,4,451225000000,451225000000
451226000000,环江毛南族自治县,环江,451200000000,4,451226000000,451226000000
451227000000,巴马瑶族自治县,巴马,451200000000,4,451227000000,451227000000
451228000000,都安瑶族自治县,都安,451200000000,4,451228000000,451228000000
451229000000,大化瑶族自治县,大化,451200000000,4,451229000000,451229000000
451301000000,市辖区,市辖区,451300000000,4,451301000000,451301000000
451302000000,兴宾区,兴宾,451300000000,4,451302000000,451302000000
451321000000,忻城县,忻城,451300000000,4,451321000000,451321000000
451322000000,象州县,象州,451300000000,4,451322000000,451322000000
451323000000,武宣县,武宣,451300000000,4,451323000000,451323000000
