,,,,,region1,,region2
 ['沙洋县', 420000, '湖北省']和['荆州区', '湖北省']相邻, 沙洋县,420822000000, 荆州区,421003000000
 ['沙洋县', 420000, '湖北省']和['潜江市', '湖北省']相邻, 沙洋县,420822000000, 潜江市,429005000000
 ['钟祥市', 420000, '湖北省']和['京山市', '湖北省']相邻, 钟祥市,420881000000, 京山市,420882000000
 ['钟祥市', 420000, '湖北省']和['天门市', '湖北省']相邻, 钟祥市,420881000000, 天门市,429006000000
 ['钟祥市', 420000, '湖北省']和['随县', '湖北省']相邻, 钟祥市,420881000000, 随县,421321000000
 ['京山市', 420000, '湖北省']和['天门市', '湖北省']相邻, 京山市,420882000000, 天门市,429006000000
 ['京山市', 420000, '湖北省']和['安陆市', '湖北省']相邻, 京山市,420882000000, 安陆市,420982000000
 ['京山市', 420000, '湖北省']和['应城市', '湖北省']相邻, 京山市,420882000000, 应城市,420981000000
 ['京山市', 420000, '湖北省']和['随县', '湖北省']相邻, 京山市,420882000000, 随县,421321000000
 ['京山市', 420000, '湖北省']和['曾都区', '湖北省']相邻, 京山市,420882000000, 曾都区,421303000000
 ['孝南区', 420000, '湖北省']和['云梦县', '湖北省']相邻, 孝南区,420902000000, 云梦县,420923000000
 ['孝南区', 420000, '湖北省']和['孝昌县', '湖北省']相邻, 孝南区,420902000000, 孝昌县,420921000000
 ['孝南区', 420000, '湖北省']和['汉川市', '湖北省']相邻, 孝南区,420902000000, 汉川市,420984000000
 ['孝昌县', 420000, '湖北省']和['云梦县', '湖北省']相邻, 孝昌县,420921000000, 云梦县,420923000000
 ['孝昌县', 420000, '湖北省']和['安陆市', '湖北省']相邻, 孝昌县,420921000000, 安陆市,420982000000
 ['孝昌县', 420000, '湖北省']和['广水市', '湖北省']相邻, 孝昌县,420921000000, 广水市,421381000000
 ['孝昌县', 420000, '湖北省']和['大悟县', '湖北省']相邻, 孝昌县,420921000000, 大悟县,420922000000
 ['大悟县', 420000, '湖北省']和['广水市', '湖北省']相邻, 大悟县,420922000000, 广水市,421381000000
 ['大悟县', 420000, '湖北省']和['红安县', '湖北省']相邻, 大悟县,420922000000, 红安县,421122000000
 ['云梦县', 420000, '湖北省']和['汉川市', '湖北省']相邻, 云梦县,420923000000, 汉川市,420984000000
 ['云梦县', 420000, '湖北省']和['应城市', '湖北省']相邻, 云梦县,420923000000, 应城市,420981000000
 ['云梦县', 420000, '湖北省']和['安陆市', '湖北省']相邻, 云梦县,420923000000, 安陆市,420982000000
 ['应城市', 420000, '湖北省']和['天门市', '湖北省']相邻, 应城市,420981000000, 天门市,429006000000
 ['应城市', 420000, '湖北省']和['汉川市', '湖北省']相邻, 应城市,420981000000, 汉川市,420984000000
 ['应城市', 420000, '湖北省']和['安陆市', '湖北省']相邻, 应城市,420981000000, 安陆市,420982000000
 ['安陆市', 420000, '湖北省']和['曾都区', '湖北省']相邻, 安陆市,420982000000, 曾都区,421303000000
 ['安陆市', 420000, '湖北省']和['广水市', '湖北省']相邻, 安陆市,420982000000, 广水市,421381000000
 ['汉川市', 420000, '湖北省']和['仙桃市', '湖北省']相邻, 汉川市,420984000000, 仙桃市,429004000000
 ['沙市区', 420000, '湖北省']和['荆州区', '湖北省']相邻, 沙市区,421002000000, 荆州区,421003000000
 ['沙市区', 420000, '湖北省']和['潜江市', '湖北省']相邻, 沙市区,421002000000, 潜江市,429005000000
 ['沙市区', 420000, '湖北省']和['公安县', '湖北省']相邻, 沙市区,421002000000, 公安县,421022000000
 ['沙市区', 420000, '湖北省']和['江陵县', '湖北省']相邻, 沙市区,421002000000, 江陵县,421024000000
 ['荆州区', 420000, '湖北省']和['松滋市', '湖北省']相邻, 荆州区,421003000000, 松滋市,421087000000
 ['荆州区', 420000, '湖北省']和['公安县', '湖北省']相邻, 荆州区,421003000000, 公安县,421022000000
 ['公安县', 420000, '湖北省']和['石首市', '湖北省']相邻, 公安县,421022000000, 石首市,421081000000
 ['公安县', 420000, '湖北省']和['澧县', '湖南省']相邻, 公安县,421022000000, 澧县,430723000000
 ['公安县', 420000, '湖北省']和['安乡县', '湖南省']相邻, 公安县,421022000000, 安乡县,430721000000
 ['公安县', 420000, '湖北省']和['松滋市', '湖北省']相邻, 公安县,421022000000, 松滋市,421087000000
 ['公安县', 420000, '湖北省']和['江陵县', '湖北省']相邻, 公安县,421022000000, 江陵县,421024000000
 ['江陵县', 420000, '湖北省']和['潜江市', '湖北省']相邻, 江陵县,421024000000, 潜江市,429005000000
 ['江陵县', 420000, '湖北省']和['石首市', '湖北省']相邻, 江陵县,421024000000, 石首市,421081000000
 ['石首市', 420000, '湖北省']和['南县', '湖南省']相邻, 石首市,421081000000, 南县,430921000000
 ['石首市', 420000, '湖北省']和['安乡县', '湖南省']相邻, 石首市,421081000000, 安乡县,430721000000
 ['石首市', 420000, '湖北省']和['华容县', '湖南省']相邻, 石首市,421081000000, 华容县,430623000000
 ['洪湖市', 420000, '湖北省']和['临湘市', '湖南省']相邻, 洪湖市,421083000000, 临湘市,430682000000
 ['洪湖市', 420000, '湖北省']和['赤壁市', '湖北省']相邻, 洪湖市,421083000000, 赤壁市,421281000000
 ['洪湖市', 420000, '湖北省']和['嘉鱼县', '湖北省']相邻, 洪湖市,421083000000, 嘉鱼县,421221000000
 ['洪湖市', 420000, '湖北省']和['仙桃市', '湖北省']相邻, 洪湖市,421083000000, 仙桃市,429004000000
 ['松滋市', 420000, '湖北省']和['石门县', '湖南省']相邻, 松滋市,421087000000, 石门县,430726000000
 ['松滋市', 420000, '湖北省']和['澧县', '湖南省']相邻, 松滋市,421087000000, 澧县,430723000000
 ['监利县', 420000, '湖北省']和['临湘市', '湖南省']相邻, 监利县,421088000000, 临湘市,430682000000
 ['监利县', 420000, '湖北省']和['岳阳县', '湖南省']相邻, 监利县,421088000000, 岳阳县,430621000000
 ['监利县', 420000, '湖北省']和['云溪区', '湖南省']相邻, 监利县,421088000000, 云溪区,430603000000
 ['监利县', 420000, '湖北省']和['华容县', '湖南省']相邻, 监利县,421088000000, 华容县,430623000000
 ['监利县', 420000, '湖北省']和['仙桃市', '湖北省']相邻, 监利县,421088000000, 仙桃市,429004000000
 ['监利县', 420000, '湖北省']和['江陵县', '湖北省']相邻, 监利县,421088000000, 江陵县,421024000000
 ['监利县', 420000, '湖北省']和['洪湖市', '湖北省']相邻, 监利县,421088000000, 洪湖市,421083000000
 ['监利县', 420000, '湖北省']和['君山区', '湖南省']相邻, 监利县,421088000000, 君山区,430611000000
 ['监利县', 420000, '湖北省']和['石首市', '湖北省']相邻, 监利县,421088000000, 石首市,421081000000
 ['监利县', 420000, '湖北省']和['潜江市', '湖北省']相邻, 监利县,421088000000, 潜江市,429005000000
 ['监利县', 420000, '湖北省']和['岳阳楼区', '湖南省']相邻, 监利县,421088000000, 岳阳楼区,430602000000
 ['黄州区', 420000, '湖北省']和['团风县', '湖北省']相邻, 黄州区,421102000000, 团风县,421121000000
 ['黄州区', 420000, '湖北省']和['浠水县', '湖北省']相邻, 黄州区,421102000000, 浠水县,421125000000
 ['团风县', 420000, '湖北省']和['罗田县', '湖北省']相邻, 团风县,421121000000, 罗田县,421123000000
 ['团风县', 420000, '湖北省']和['麻城市', '湖北省']相邻, 团风县,421121000000, 麻城市,421181000000
 ['团风县', 420000, '湖北省']和['浠水县', '湖北省']相邻, 团风县,421121000000, 浠水县,421125000000
 ['红安县', 420000, '湖北省']和['麻城市', '湖北省']相邻, 红安县,421122000000, 麻城市,421181000000
 ['罗田县', 420000, '湖北省']和['麻城市', '湖北省']相邻, 罗田县,421123000000, 麻城市,421181000000
 ['罗田县', 420000, '湖北省']和['浠水县', '湖北省']相邻, 罗田县,421123000000, 浠水县,421125000000
 ['罗田县', 420000, '湖北省']和['英山县', '湖北省']相邻, 罗田县,421123000000, 英山县,421124000000
 ['英山县', 420000, '湖北省']和['浠水县', '湖北省']相邻, 英山县,421124000000, 浠水县,421125000000
 ['英山县', 420000, '湖北省']和['蕲春县', '湖北省']相邻, 英山县,421124000000, 蕲春县,421126000000
 ['浠水县', 420000, '湖北省']和['蕲春县', '湖北省']相邻, 浠水县,421125000000, 蕲春县,421126000000
 ['蕲春县', 420000, '湖北省']和['黄梅县', '湖北省']相邻, 蕲春县,421126000000, 黄梅县,421127000000
 ['蕲春县', 420000, '湖北省']和['武穴市', '湖北省']相邻, 蕲春县,421126000000, 武穴市,421182000000
 ['黄梅县', 420000, '湖北省']和['武穴市', '湖北省']相邻, 黄梅县,421127000000, 武穴市,421182000000
 ['咸安区', 420000, '湖北省']和['嘉鱼县', '湖北省']相邻, 咸安区,421202000000, 嘉鱼县,421221000000
 ['咸安区', 420000, '湖北省']和['崇阳县', '湖北省']相邻, 咸安区,421202000000, 崇阳县,421223000000
 ['咸安区', 420000, '湖北省']和['赤壁市', '湖北省']相邻, 咸安区,421202000000, 赤壁市,421281000000
 ['咸安区', 420000, '湖北省']和['通山县', '湖北省']相邻, 咸安区,421202000000, 通山县,421224000000
 ['嘉鱼县', 420000, '湖北省']和['赤壁市', '湖北省']相邻, 嘉鱼县,421221000000, 赤壁市,421281000000
 ['通城县', 420000, '湖北省']和['崇阳县', '湖北省']相邻, 通城县,421222000000, 崇阳县,421223000000
 ['通城县', 420000, '湖北省']和['临湘市', '湖南省']相邻, 通城县,421222000000, 临湘市,430682000000
 ['通城县', 420000, '湖北省']和['岳阳县', '湖南省']相邻, 通城县,421222000000, 岳阳县,430621000000
 ['通城县', 420000, '湖北省']和['平江县', '湖南省']相邻, 通城县,421222000000, 平江县,430626000000
 ['崇阳县', 420000, '湖北省']和['临湘市', '湖南省']相邻, 崇阳县,421223000000, 临湘市,430682000000
 ['崇阳县', 420000, '湖北省']和['通山县', '湖北省']相邻, 崇阳县,421223000000, 通山县,421224000000
 ['崇阳县', 420000, '湖北省']和['赤壁市', '湖北省']相邻, 崇阳县,421223000000, 赤壁市,421281000000
 ['赤壁市', 420000, '湖北省']和['临湘市', '湖南省']相邻, 赤壁市,421281000000, 临湘市,430682000000
 ['曾都区', 420000, '湖北省']和['随县', '湖北省']相邻, 曾都区,421303000000, 随县,421321000000
 ['曾都区', 420000, '湖北省']和['广水市', '湖北省']相邻, 曾都区,421303000000, 广水市,421381000000
 ['随县', 420000, '湖北省']和['广水市', '湖北省']相邻, 随县,421321000000, 广水市,421381000000
 ['恩施市', 420000, '湖北省']和['奉节县', '重庆市']相邻, 恩施市,422801000000, 奉节县,500236000000
 ['恩施市', 420000, '湖北省']和['建始县', '湖北省']相邻, 恩施市,422801000000, 建始县,422822000000
 ['恩施市', 420000, '湖北省']和['咸丰县', '湖北省']相邻, 恩施市,422801000000, 咸丰县,422826000000
 ['恩施市', 420000, '湖北省']和['利川市', '湖北省']相邻, 恩施市,422801000000, 利川市,422802000000
 ['恩施市', 420000, '湖北省']和['鹤峰县', '湖北省']相邻, 恩施市,422801000000, 鹤峰县,422828000000
 ['恩施市', 420000, '湖北省']和['宣恩县', '湖北省']相邻, 恩施市,422801000000, 宣恩县,422825000000
 ['利川市', 420000, '湖北省']和['咸丰县', '湖北省']相邻, 利川市,422802000000, 咸丰县,422826000000
 ['利川市', 420000, '湖北省']和['万州区', '重庆市']相邻, 利川市,422802000000, 万州区,500101000000
 ['利川市', 420000, '湖北省']和['云阳县', '重庆市']相邻, 利川市,422802000000, 云阳县,500235000000
 ['利川市', 420000, '湖北省']和['石柱土家族自治县', '重庆市']相邻, 利川市,422802000000, 石柱土家族自治县,500240000000
 ['利川市', 420000, '湖北省']和['奉节县', '重庆市']相邻, 利川市,422802000000, 奉节县,500236000000
 ['利川市', 420000, '湖北省']和['黔江区', '重庆市']相邻, 利川市,422802000000, 黔江区,500114000000
 ['利川市', 420000, '湖北省']和['彭水苗族土家族自治县', '重庆市']相邻, 利川市,422802000000, 彭水苗族土家族自治县,500243000000
 ['建始县', 420000, '湖北省']和['鹤峰县', '湖北省']相邻, 建始县,422822000000, 鹤峰县,422828000000
 ['建始县', 420000, '湖北省']和['巫山县', '重庆市']相邻, 建始县,422822000000, 巫山县,500237000000
 ['建始县', 420000, '湖北省']和['巴东县', '湖北省']相邻, 建始县,422822000000, 巴东县,422823000000
 ['建始县', 420000, '湖北省']和['奉节县', '重庆市']相邻, 建始县,422822000000, 奉节县,500236000000
 ['巴东县', 420000, '湖北省']和['巫山县', '重庆市']相邻, 巴东县,422823000000, 巫山县,500237000000
 ['巴东县', 420000, '湖北省']和['神农架林区', '湖北省']相邻, 巴东县,422823000000, 神农架林区,429021000000
 ['巴东县', 420000, '湖北省']和['鹤峰县', '湖北省']相邻, 巴东县,422823000000, 鹤峰县,422828000000
 ['宣恩县', 420000, '湖北省']和['鹤峰县', '湖北省']相邻, 宣恩县,422825000000, 鹤峰县,422828000000
 ['宣恩县', 420000, '湖北省']和['龙山县', '湖南省']相邻, 宣恩县,422825000000, 龙山县,433130000000
 ['宣恩县', 420000, '湖北省']和['咸丰县', '湖北省']相邻, 宣恩县,422825000000, 咸丰县,422826000000
 ['宣恩县', 420000, '湖北省']和['来凤县', '湖北省']相邻, 宣恩县,422825000000, 来凤县,422827000000
 ['宣恩县', 420000, '湖北省']和['桑植县', '湖南省']相邻, 宣恩县,422825000000, 桑植县,430822000000
 ['咸丰县', 420000, '湖北省']和['黔江区', '重庆市']相邻, 咸丰县,422826000000, 黔江区,500114000000
 ['咸丰县', 420000, '湖北省']和['来凤县', '湖北省']相邻, 咸丰县,422826000000, 来凤县,422827000000
 ['咸丰县', 420000, '湖北省']和['酉阳土家族苗族自治县', '重庆市']相邻, 咸丰县,422826000000, 酉阳土家族苗族自治县,500242000000
 ['来凤县', 420000, '湖北省']和['酉阳土家族苗族自治县', '重庆市']相邻, 来凤县,422827000000, 酉阳土家族苗族自治县,500242000000
 ['来凤县', 420000, '湖北省']和['龙山县', '湖南省']相邻, 来凤县,422827000000, 龙山县,433130000000
 ['鹤峰县', 420000, '湖北省']和['桑植县', '湖南省']相邻, 鹤峰县,422828000000, 桑植县,430822000000
 ['鹤峰县', 420000, '湖北省']和['石门县', '湖南省']相邻, 鹤峰县,422828000000, 石门县,430726000000
 ['仙桃市', 420000, '湖北省']和['潜江市', '湖北省']相邻, 仙桃市,429004000000, 潜江市,429005000000
 ['仙桃市', 420000, '湖北省']和['天门市', '湖北省']相邻, 仙桃市,429004000000, 天门市,429006000000
 ['潜江市', 420000, '湖北省']和['天门市', '湖北省']相邻, 潜江市,429005000000, 天门市,429006000000
 ['神农架林区', 420000, '湖北省']和['巫溪县', '重庆市']相邻, 神农架林区,429021000000, 巫溪县,500238000000
 ['神农架林区', 420000, '湖北省']和['巫山县', '重庆市']相邻, 神农架林区,429021000000, 巫山县,500237000000
 ['芙蓉区', 430000, '湖南省']和['天心区', '湖南省']相邻, 芙蓉区,430102000000, 天心区,430103000000
